Average timer callback time, Average topic callback time,Desired Position Motor #1,Present Position Motor #1,Desired Position Motor #2,Present Position Motor #2
31958.9,10.2326,-96.4484,-75.0996,-151.979,-160.311
31958.9,10.2299,-105.801,-78.2118,-145.623,-158.835
31958.9,10.2299,-105.801,-81.1984,-145.623,-157.234
31958.9,10.2299,-105.801,-84.266,-145.623,-155.352
31959,10.2251,-114.736,-87.5072,-138.692,-153.512
31959,10.2251,-114.736,-90.4823,-138.692,-151.681
31959,10.2251,-114.736,-93.5292,-138.692,-149.664
31959,10.2181,-123.218,-96.7869,-131.214,-147.642
31959,10.2181,-123.218,-99.6767,-131.214,-145.65
31959,10.2181,-123.218,-102.743,-131.214,-143.463
31959,10.2134,-131.214,-105.917,-123.218,-141.166
31959,10.2134,-131.214,-108.803,-123.218,-138.987
31959.1,10.2134,-131.214,-111.756,-123.218,-136.538
31959.2,10.2086,-138.692,-114.821,-114.735,-134.123
31959.1,10.2086,-138.692,-117.685,-114.735,-131.708
31959.1,10.2086,-138.692,-120.426,-114.735,-129.147
31959.1,10.2082,-145.623,-123.399,-105.8,-126.549
31959.1,10.2082,-145.623,-126.039,-105.8,-124.012
31959.1,10.2082,-145.623,-128.72,-105.8,-121.205
31959.1,10.2077,-151.979,-131.524,-96.448,-118.455
31959.1,10.2077,-151.979,-134.013,-96.448,-115.739
31959.2,10.2077,-151.979,-136.558,-96.448,-112.811
31959.1,10.2077,-151.979,-139.201,-96.448,-109.875
31959.1,10.2094,-157.735,-141.542,-86.7153,-107.276
31959.1,10.2094,-157.735,-143.566,-86.7153,-104.907
31959.1,10.2094,-157.735,-145.553,-86.7153,-102.407
31959.1,10.2068,-162.869,-147.606,-76.64,-99.8033
31959.1,10.2068,-162.869,-149.463,-76.64,-97.101
31959.1,10.2068,-162.869,-151.421,-76.64,-94.112
31959.1,10.2149,-167.359,-153.447,-66.2613,-91.0756
31959.1,10.2149,-167.359,-155.206,-66.2613,-88.1043
31959.1,10.2149,-167.359,-157.002,-66.2613,-84.9161
31959.1,10.2123,-171.19,-158.893,-55.6219,-81.6853
31959.1,10.2123,-171.19,-160.534,-55.6219,-78.5493
31959.1,10.2123,-171.19,-162.185,-55.6219,-75.2047
31959.1,10.2097,-174.345,-163.868,-44.7633,-71.8222
31959.1,10.2097,-174.345,-165.315,-44.7633,-68.5713
31959.2,10.2097,-174.345,-166.77,-44.7633,-65.0679
31959.1,10.2114,-176.811,-168.234,-33.728,-61.5858
31959.1,10.2114,-176.811,-169.449,-33.728,-58.2056
31959.1,10.2114,-176.811,-170.644,-33.728,-54.5576
31959.1,10.23,-178.581,-171.87,-22.5588,-51.0033
31959.1,10.23,-178.581,-172.873,-22.5588,-47.4927
31959.1,10.23,-178.581,-173.843,-22.5588,-43.8127
31959.1,10.23,-178.581,-174.781,-22.5588,-40.2015
31959.1,10.2274,-179.644,-175.548,-11.3019,-36.8367
31959.1,10.2274,-179.644,-176.14,-11.3019,-33.8228
31959.1,10.2274,-179.644,-176.734,-11.3019,-30.7259
31959.1,10.229,-180,-177.333,0,-27.4904
31959.1,10.229,-180,-177.796,0,-24.2513
31959.1,10.229,-180,-178.213,0,-20.7656
31959.1,10.2306,-179.644,-178.571,11.3019,-17.2729
31959.1,10.2306,-179.644,-178.838,11.3019,-13.7707
31959.2,10.2306,-179.644,-178.997,11.3019,-10.0681
31959.1,10.2469,-178.581,-179.116,22.5588,-6.41541
31959.1,10.2469,-178.581,-179.205,22.5588,-2.86933
31959.1,10.2469,-178.581,-179.167,22.5588,0.842667
31959.1,10.2443,-176.811,-179.053,33.728,4.57719
31959.1,10.2443,-176.811,-178.95,33.728,8.192
31959.1,10.2443,-176.811,-178.737,33.728,11.9964
31959.1,10.2417,-174.345,-178.368,44.7633,15.731
31959.1,10.2417,-174.345,-178.053,44.7633,19.3327
31959.1,10.2417,-174.345,-177.647,44.7633,23.0945
31959.2,10.2557,-171.19,-177.041,55.6219,26.8267
31959.1,10.2557,-171.19,-176.456,55.6219,30.4403
31959.1,10.2557,-171.19,-175.784,55.6219,34.2104
31959.1,10.2593,-167.359,-174.924,66.2613,37.8489
31959.1,10.2593,-167.359,-174.144,66.2613,41.4329
31959.1,10.2593,-167.359,-173.263,66.2613,45.1828
31959.1,10.2593,-167.359,-172.249,66.2613,48.8806
31959.1,10.265,-162.869,-171.262,76.64,52.1944
31959.2,10.265,-162.869,-170.503,76.64,55.1988
31959.2,10.265,-162.869,-169.728,76.64,58.2898
31959.2,10.2665,-157.735,-168.778,86.7153,61.4234
31959.2,10.2665,-157.735,-167.712,86.7153,64.5416
31959.2,10.2665,-157.735,-166.415,86.7153,67.8281
31959.2,10.2598,-151.979,-164.92,96.448,71.1028
31959.2,10.2598,-151.979,-163.558,96.448,74.304
31959.2,10.2598,-151.979,-162.073,96.448,77.683
31959.2,10.2654,-145.623,-160.389,105.8,80.9742
31959.3,10.2654,-145.623,-158.818,105.8,84.1849
31959.3,10.2654,-145.623,-157.127,105.8,87.5058
31959.3,10.2628,-138.692,-155.273,114.735,90.7733
31959.3,10.2628,-138.692,-153.532,114.735,93.9342
31959.3,10.2628,-138.692,-151.627,114.735,97.1911
31959.3,10.2602,-131.214,-149.559,123.218,100.35
31959.2,10.2602,-131.214,-147.639,123.218,103.348
31959.3,10.2602,-131.214,-145.573,123.218,106.495
31959.4,10.2699,-123.218,-143.295,131.214,109.538
31959.3,10.2699,-123.218,-141.13,131.214,112.436
31959.3,10.2699,-123.218,-138.93,131.214,115.439
31959.3,10.2694,-114.736,-136.453,138.692,118.359
31959.3,10.2694,-114.736,-134.198,138.692,121.126
31959.3,10.2694,-114.736,-131.791,138.692,123.98
31959.3,10.2694,-114.736,-129.229,138.692,126.722
31959.3,10.2892,-105.801,-126.698,145.623,129.07
31959.3,10.2892,-105.801,-124.501,145.623,131.083
31959.3,10.2892,-105.801,-122.246,145.623,133.03
31959.3,10.2886,-96.4484,-119.825,151.979,135.188
31959.4,10.2886,-96.4484,-117.512,151.979,137.447
31959.3,10.2886,-96.4484,-114.927,151.979,139.902
31959.3,10.286,-86.7154,-112.292,157.735,142.228
31959.3,10.286,-86.7154,-109.717,157.735,144.38
31959.3,10.286,-86.7154,-106.973,157.735,146.642
31959.3,10.2854,-76.6403,-104.021,162.868,148.821
31959.3,10.2854,-76.6403,-101.218,162.868,150.816
31959.3,10.2854,-76.6403,-98.2666,162.868,152.9
31959.3,10.2848,-66.2618,-95.1236,167.359,154.833
31959.3,10.2848,-66.2618,-92.1765,167.359,156.622
31959.3,10.2848,-66.2618,-89.0852,167.359,158.532
31959.4,10.2823,-55.6229,-85.7701,171.189,160.305
31959.3,10.2823,-55.6229,-82.7196,171.189,161.864
31959.4,10.2823,-55.6229,-79.4813,171.189,163.522
31959.4,10.2877,-44.7638,-76.0615,174.344,165.032
31959.4,10.2877,-44.7638,-72.8826,174.344,166.306
31959.4,10.2877,-44.7638,-69.5173,174.344,167.712
31959.4,10.2952,-33.7283,-65.9534,176.811,169.075
31959.4,10.2952,-33.7283,-62.644,176.811,170.197
31959.4,10.2952,-33.7283,-59.1912,176.811,171.423
31959.4,10.2952,-33.7283,-55.6724,176.811,172.493
31959.4,10.2946,-22.5594,-52.1543,178.58,173.327
31959.4,10.2946,-22.5594,-48.9898,178.58,174.117
31959.4,10.2946,-22.5594,-45.8727,178.58,174.943
31959.4,10.294,-11.3016,-42.5225,179.644,175.63
31959.4,10.294,-11.3016,-39.4039,179.644,176.274
31959.4,10.294,-11.3016,-36.1089,179.644,176.965
31959.4,10.294,-11.3016,-32.7005,179.644,177.487
31959.4,10.294,-11.3016,-29.3797,179.644,177.903
31959.4,10.294,-11.3016,-26.2891,179.644,178.255
31959.4,10.294,-11.3016,-23.499,179.644,178.54
31959.4,10.294,-11.3016,-21.1049,179.644,178.745
31959.5,10.294,-11.3016,-19.2049,179.644,178.903
31959.6,10.294,-11.3016,-17.6908,179.644,179.031
31959.5,10.294,-11.3016,-16.4492,179.644,179.145
31959.5,10.294,-11.3016,-15.4401,179.644,179.232
31959.5,10.294,-11.3016,-14.6361,179.644,179.305
31959.5,10.294,-11.3016,-13.9927,179.644,179.368
31959.5,10.294,-11.3016,-13.4928,179.644,179.404
31959.6,10.294,-11.3016,-13.0868,179.644,179.455
31959.6,10.294,-11.3016,-12.7454,179.644,179.477
31959.5,10.294,-11.3016,-12.4743,179.644,179.495
31959.5,10.294,-11.3016,-12.2613,179.644,179.533
31959.5,10.294,-11.3016,-12.0963,179.644,179.551
31959.5,10.294,-11.3016,-11.9586,179.644,179.551
31959.6,10.294,-11.3016,-11.8281,179.644,179.551
31959.6,10.294,-11.3016,-11.7291,179.644,179.557
31959.6,10.294,-11.3016,-11.6387,179.644,179.56
31959.6,10.294,-11.3016,-11.5899,179.644,179.57
31959.6,10.294,-11.3016,-11.5089,179.644,179.584
31959.6,10.294,-11.3016,-11.4917,179.644,179.584
31959.6,10.294,-11.3016,-11.4587,179.644,179.584
31959.6,10.294,-11.3016,-11.4085,179.644,179.584
31959.6,10.294,-11.3016,-11.3819,179.644,179.585
31959.7,10.294,-11.3016,-11.3819,179.644,179.586
31959.7,10.294,-11.3016,-11.3812,179.644,179.589
31959.8,10.294,-11.3016,-11.374,179.644,179.593
31959.7,10.294,-11.3016,-11.374,179.644,179.621
31959.7,10.294,-11.3016,-11.3719,179.644,179.648
31959.7,10.294,-11.3016,-11.3654,179.644,179.648
31959.7,10.294,-11.3016,-11.3482,179.644,179.647
31959.7,10.294,-11.3016,-11.3281,179.644,179.647
31959.7,10.294,-11.3016,-11.3274,179.644,179.647
31959.7,10.294,-11.3016,-11.3274,179.644,179.647
31959.8,10.294,-11.3016,-11.3274,179.644,179.647
31959.8,10.294,-11.3016,-11.3274,179.644,179.647
31959.8,10.294,-11.3016,-11.3274,179.644,179.647
31959.8,10.294,-11.3016,-11.3267,179.644,179.647
31959.8,10.294,-11.3016,-11.3267,179.644,179.647
31959.8,10.294,-11.3016,-11.3267,179.644,179.647
31959.8,10.294,-11.3016,-11.326,179.644,179.647
31959.8,10.294,-11.3016,-11.326,179.644,179.647
31959.8,10.294,-11.3016,-11.3253,179.644,179.647
31959.9,10.294,-11.3016,-11.3253,179.644,179.647
31959.8,10.294,-11.3016,-11.3245,179.644,179.647
31959.9,10.294,-11.3016,-11.3245,179.644,179.647
31959.8,10.294,-11.3016,-11.3238,179.644,179.647
31959.9,10.294,-11.3016,-11.3238,179.644,179.647
31959.9,10.294,-11.3016,-11.3181,179.644,179.647
31959.9,10.294,-11.3016,-11.2557,179.644,179.647
31959.9,10.294,-11.3016,-11.2442,179.644,179.647
31959.9,10.294,-11.3016,-11.2442,179.644,179.647
31959.9,10.294,-11.3016,-11.2442,179.644,179.647
31959.9,10.294,-11.3016,-11.2442,179.644,179.647
31959.9,10.294,-11.3016,-11.2442,179.644,179.647
31959.9,10.294,-11.3016,-11.2449,179.644,179.647
31959.9,10.294,-11.3016,-11.25,179.644,179.647
31959.9,10.294,-11.3016,-11.2507,179.644,179.647
31960,10.294,-11.3016,-11.2507,179.644,179.647
31959.9,10.294,-11.3016,-11.2514,179.644,179.647
31959.9,10.294,-11.3016,-11.2514,179.644,179.647
31959.9,10.294,-11.3016,-11.255,179.644,179.647
31960,10.294,-11.3016,-11.2557,179.644,179.647
31960,10.294,-11.3016,-11.2557,179.644,179.647
31960,10.294,-11.3016,-11.2593,179.644,179.647
31960,10.294,-11.3016,-11.2672,179.644,179.647
31960,10.294,-11.3016,-11.2758,179.644,179.647
31960,10.294,-11.3016,-11.2801,179.644,179.647
31960,10.294,-11.3016,-11.2801,179.644,179.647
31960.2,10.294,-11.3016,-11.2808,179.644,179.647
