theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,frame
-87.8322747556381,78.755478992693,-23.7336822096686,61.7442071728837,84.3781283038005,79.5676310603141,29.4919304620985,-61.3908113545656,0,0,0,0,0
-87.0154978948345,80.386147970736,-23.6927906769843,61.4560791152496,83.4245906104015,81.4423962044544,29.4558719636339,-60.9817854433718,0,0,0,0,0
-83.7714264294727,81.0430137874109,-26.8328979506963,60.8384718180457,79.8906132174966,82.0910833515351,32.7727793551801,-60.2800197140789,0,0,0,0,0
-81.5204500623596,82.9326205452665,-27.021685883801,60.0674529862505,78.1825500373061,83.884986890001,32.9071055259763,-59.5913553191595,0,0,0,0,0
-79.4810961941991,84.7289279947023,-27.1569567251016,59.3063955660324,76.4301510423843,85.5354344132147,33.0577239255588,-58.8678909536091,0,0,0,0,0
-77.8977520713082,86.4706671989977,-27.191138667549,58.6380287936342,75.3256418632861,87.0590757722493,33.0670467289609,-58.3181339473384,0,0,0,0,0
-77.0576472007857,87.9525616450562,-27.1103458574633,58.1955301199926,74.8418933022822,88.3523402049556,32.9651420654111,-57.9696061947929,0,0,0,0,0
-75.8857709303157,89.1898587519254,-27.1248549564582,57.6642990580813,74.0105162753697,89.2803251956641,32.9980964742391,-57.5649107760246,0,0,0,0,0
-75.1743350347134,90.0378637807002,-27.1131535870613,57.3184478251511,73.5862763356478,89.884400150232,32.9914957332523,-57.3321518570259,0,0,0,0,0
-74.64033390886,90.3302550339039,-27.1624041328198,57.1047778605827,73.0999759400992,90.1998741291558,33.0468468058871,-57.1272590213505,0,0,0,0,0
-74.2709856989843,90.1988297548902,-27.2549560643451,57.0050375985696,72.7329549391858,90.2788764980424,33.1158223199218,-56.9992314849712,0,0,0,0,0
-73.9797358309816,89.8861895332221,-27.3655303204568,56.9563858245643,72.3397259511434,90.1717979953232,33.2232119376028,-56.8948560572785,0,0,0,0,0
-74.080587161891,89.483707264396,-27.417421104218,57.0471571900763,72.2629951863992,89.8418005759743,33.2979282759195,-56.9281483016084,0,0,0,0,0
-74.1248520826862,89.2857967944171,-27.4438740357525,57.0896829773266,72.2711502154447,89.6025696910685,33.3376200316104,-56.9719315373972,0,0,0,0,0
-74.0246564274453,89.1804289226865,-27.4818489402134,57.0721718491445,72.8832499619318,90.6880908170967,30.2350602562867,-56.7160584721191,0,0,0,0,0
-73.9726955784482,89.2148755196126,-27.4858033578126,57.0504588366292,72.020136845985,89.4972161291078,33.4134950672635,-56.9110406103069,0,0,0,0,0
-73.8716754893881,89.4072442505905,-27.4712656970123,56.9903204212119,71.7908141230942,89.6606939093263,33.43769398402,-56.8105631978514,0,0,0,0,0
-73.7038972728295,89.7679848840059,-27.4394257049192,56.883794674357,71.6706577923561,89.8437587249054,33.433223192416,-56.7408569702342,0,0,0,0,0
-73.4189047757237,90.1622205862711,-27.4236277337376,56.7329354034856,71.3471878131482,90.1283574919365,33.457412858436,-56.5883561616632,0,0,0,0,0
-73.235873871625,90.4554863402818,-27.4059427752555,56.6292802339147,71.0108885488044,90.3334568953591,33.4983771211842,-56.4446949179503,0,0,0,0,0
-72.4103740020819,89.4035544487779,-30.5623113939702,56.7702153500081,70.8390548304271,90.5978803720057,33.4908135049145,-56.3425432690447,0,0,0,0,0
-72.3605408486986,89.5359882717523,-30.5494292650375,56.7332111579687,70.7125451602385,90.6788910533072,33.5054213672952,-56.2873239976272,0,0,0,0,0
-72.2291177493333,89.6741951492951,-30.5527541561007,56.6687061687197,70.6240769354602,90.6792274946647,33.5256890421223,-56.2587197861815,0,0,0,0,0
-72.0011931495814,89.8269152677318,-30.5739517961146,56.570248560471,70.4374568510574,90.7290266326347,33.5597359918243,-56.1894589631767,0,0,0,0,0
-71.9201358861079,89.860499143297,-30.5851717008522,56.5384481256097,70.3511752013422,90.756403499384,33.5746958675111,-56.1565876192098,0,0,0,0,0
-71.9913156434881,89.7975119450525,-30.5813240003582,56.5717363225835,70.320562462169,90.5710002187622,33.6151258665722,-56.1798711820394,0,0,0,0,0
-72.0850402250866,89.575826454695,-30.6010369633351,56.6375416227003,70.4504089801635,90.3269022631467,33.628938109149,-56.265336695558,0,0,0,0,0
-72.3451255304079,89.2214382041755,-30.608710772516,56.7776897889464,70.6719544432541,89.9693869920873,33.641595001341,-56.3997777515787,0,0,0,0,0
-72.6410851364514,88.8014677031385,-30.619816397672,56.9382526364632,71.0818162346508,89.5646362221206,33.6184858105842,-56.6015958865222,0,0,0,0,0
-73.1032054908352,88.2862703785418,-30.6112141944646,57.1645279743584,71.3881167287508,89.1709222782883,33.6169017747173,-56.7666189881169,0,0,0,0,0
-73.1428719176489,87.797255603383,-30.688310960353,57.2499705774367,71.4193262192857,88.8052174788073,33.6740708238698,-56.8382455848092,0,0,0,0,0
-74.2476390403875,88.516666150667,-27.5556342102998,57.2366949813082,71.9248387649568,88.1892918893682,33.6637259258891,-57.1000530645389,0,0,0,0,0
-74.6738848373774,87.8146150111833,-27.5948993337878,57.468229746854,72.4315226077049,87.5938658573215,33.6481382976688,-57.3549402251798,0,0,0,0,0
-74.9966047682712,87.0538094609035,-27.6630288894441,57.6701288141399,72.7038686146089,86.7459021021866,33.7296940728276,-57.5727478076701,0,0,0,0,0
-76.0271145430268,85.9866449737504,-27.6395070845074,58.12598431364,73.6661283234741,85.6336612074127,33.689842307371,-58.0352578783388,0,0,0,0,0
-77.1277700213264,84.8639623798267,-27.6046601217259,58.594550358264,74.7120612403651,84.1252691915344,33.689467282136,-58.5630497254425,0,0,0,0,0
-78.305243656163,83.4226934983248,-27.597238419411,59.1019155104004,76.126281552338,82.3248249123728,33.636596958867,-59.2106510673972,0,0,0,0,0
-80.2443428532835,82.8671210768943,-24.6104480424906,59.4545370907342,78.3329226406077,81.392871554004,30.590040549549,-59.6177209857776,0,0,0,0,0
-81.9378826963827,80.4489625425216,-24.6473892732412,60.1187866729333,79.9540606372148,78.775157069564,30.6052092949843,-60.3132113062591,0,0,0,0,0
-84.6042152896018,79.0974427291194,-21.6943947212591,60.6498018238985,82.7119418551815,77.3163160678399,27.5580110504214,-60.8241580958572,0,0,0,0,0
-87.4703071165143,77.5537285302008,-18.7765124690633,61.1801502670518,85.585450199365,75.7959597338047,24.5361499410893,-61.3133421946594,0,0,0,0,0
-90.6208787850225,75.9724195829505,-15.8568622691984,61.7006084191572,88.0609615857353,73.0082836430611,24.330089684376,-61.9674921982525,0,0,0,0,0
-92.4626523265096,73.5818550328893,-15.7863298855255,62.0710607992561,90.3641963909926,71.9722574202213,21.4037690848969,-62.1636910418585,0,0,0,0,0
-95.4602058417405,73.1585706805356,-12.8119873537576,62.4290326862124,93.1933433932352,71.193633792138,18.3817945900866,-62.4410835732945,0,0,0,0,0
-98.1698813321576,73.0505907820006,-9.92155197613829,62.7094499021887,95.7032870707803,70.8212667550446,15.435030836553,-62.633778826995,0,0,0,0,0
-101.121328383641,73.4318445649562,-7.04034465045305,63.0426165512725,98.5813132999634,70.7510697227143,12.4570006763489,-62.8908606877034,0,0,0,0,0
-103.169810328115,73.2993279794159,-5.4939413035639,63.2570249393275,100.866775173186,71.0374153293345,9.62070750514482,-63.0478963430013,0,0,0,0,0
-105.811275495546,74.361829343037,-2.45065403213732,63.5247365863087,103.524814018221,70.5857931271622,9.1655116404167,-63.433507892875,0,0,0,0,0
-108.366659398839,74.2401965730239,-1.8508549334677,63.8340826064608,106.29524882571,71.8656306668094,5.9893343079616,-63.6742806809984,0,0,0,0,0
-110.887617617927,75.6979364935048,1.09909899090465,64.0696910187645,108.985509361188,72.1591571363222,5.23506683029493,-64.0096738244947,0,0,0,0,0
-112.605489466313,77.2891680442685,3.80230647277588,64.2341642117194,111.241681175476,73.9415914540763,2.29738647155469,-64.201453714416,0,0,0,0,0
-114.422532275917,78.0062422460346,4.17048238913515,64.4584672458402,113.26355199873,74.8246536755246,1.7890798703971,-64.4602985035486,0,0,0,0,0
-115.245320057742,78.6541456254028,4.31725340405254,64.5838248545192,114.30913570712,75.8475988710814,1.55303818907657,-64.6331621115658,0,0,0,0,0
-116.175871047978,80.5556207426288,6.72435332490826,64.7044274760962,115.377260084015,78.0431001963575,-0.912568856554998,-64.7470622919742,0,0,0,0,0
