theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,theta13,
-100.027252376305,77.2791388437585,9.6966942673537,74.026782214235,102.623751897196,81.4181700171294,-12.9164685075761,-76.4182350607397,0,0,0,0,0,
-107.507797369846,85.1543117128178,21.1302145045424,51.9914434628027,106.972039066922,86.3710068595979,-19.3717034677118,-51.9914434628027,0,0,0,0,0,
-111.589862842362,90.803537593074,19.8783573640966,51.9914434628026,110.476687611047,90.2369266068012,-16.0497019648813,-51.9914434628026,0,0,0,0,0,
-112.917281437792,91.1746476447422,14.612474110936,51.9914434628026,110.500074408068,90.7103178385141,-10.6972519463794,-51.9914434628027,0,0,0,0,0,
-112.497354694748,90.5520169561565,9.58500973924559,51.9914434628026,109.512839815408,88.6612075083669,-1.88320156054619,-51.9914434628027,0,0,0,0,0,
-110.947282695137,88.3942491608893,2.55351619135823,51.9914434628026,107.891901252857,87.4926421276869,2.87209423121839,-51.9914434628027,0,0,0,0,0,
-110.408596706924,87.4216236516384,-0.214338289981949,51.9914434628026,107.684218118013,86.5338471769073,5.09234495058584,-51.9914434628027,0,0,0,0,0,
-109.82657537456,86.4429240646784,-2.42468109264453,51.9914434628027,107.281074982833,86.3945988711688,5.03318027784958,-51.9914434628027,0,0,0,0,0,
-109.537227178961,86.3005460283248,-2.36391806707676,51.9914434628026,107.061765646326,85.2324193025139,7.16978073874295,-51.9914434628026,0,0,0,0,0,
-109.064493737583,85.1160734221347,-4.48893048902679,51.9914434628027,106.745843328236,84.9141753059629,7.0348885631681,-51.9914434628027,0,0,0,0,0,
-109.409153837035,85.6402219165632,-2.0818182530097,51.9914434628026,106.938943708349,84.3946597882698,6.81436811827891,-51.9914434628026,0,0,0,0,0,
-110.389117622153,85.0345755173409,-1.37427821407386,51.9914434628027,107.904265086648,84.460259754993,4.20891835337072,-51.9914434628026,0,0,0,0,0,
-111.511025990521,84.8020598564213,1.39643260053183,51.9914434628027,109.157093894224,83.7441894688131,2.29470253810545,-51.9914434628027,0,0,0,0,0,
-112.605158283992,84.9824704942514,6.66309656053759,51.9914434628026,110.321869565097,83.6756793560344,-2.97890814302789,-51.9914434628027,0,0,0,0,0,
-113.1909863845,84.9054050058662,14.6699677783697,51.9914434628027,110.901805632218,82.5647692763204,-8.63811180854913,-51.9914434628027,0,0,0,0,0,
-112.251920973432,81.3795507719743,21.137562754024,51.9914434628027,109.69519827702,79.618439648922,-17.1289613770777,-51.9914434628026,0,0,0,0,0,
-111.583574929391,77.5459770457646,32.8622515736271,51.9914434628026,109.282224127206,75.5308810899498,-28.629533543906,-51.9914434628026,0,0,0,0,0,
-111.098323556365,72.6824125409404,44.8830844225205,51.9914434628026,108.743835232789,69.4942691366558,-40.5293104854077,-51.9914434628026,0,0,0,0,0,
-110.093659273188,65.3465967125203,54.408435575488,51.9914434628027,108.825084877357,61.9113607948173,-50.4223148087793,-51.9914434628026,0,0,0,0,0,
-112.280281953658,59.7359708467375,65.712073713105,51.9914434628026,112.67788432277,55.8542895982791,-60.3882864744162,-51.9914434628026,0,0,0,0,0,
-114.246920864135,50.4471525657478,72.4989453242438,51.9914434628026,114.355531940664,46.9683318571527,-69.3265911161278,-51.9914434628026,0,0,0,0,0,
-120.00468789286,42.6818832772478,82.7052648819296,51.9914434628026,120.492836337046,38.9683160653885,-79.8075955900056,-51.9914434628026,0,0,0,0,0,
-122.658913592478,34.782046519304,92.1332832295371,51.9914434628026,125.979231014132,31.9494389201682,-89.3438638747987,-51.9914434628026,0,0,0,0,0,
-129.420805419287,28.9324534133023,103.713295496582,51.9914434628026,133.94272485092,26.6883242852856,-101.788604133879,-51.9914434628026,0,0,0,0,0,
-135.824883522198,25.3785601154812,105,51.9914434628026,141.282131825366,24.1001971200027,-105,-51.9914434628026,0,0,0,0,0,
-141.040476461103,22.4496270020581,105,51.9914434628027,148.868432230071,22.4264512570145,-105,-51.9914434628026,0,0,0,0,0,
-145.937153724685,20.3438509475033,105,51.9914434628026,154.120440360658,21.1180773039132,-105,-51.9914434628026,0,0,0,0,0,
-149.049248142797,18.909611264098,105,51.9914434628027,155,20.7389720287308,-105,-51.9914434628026,0,0,0,0,0,
-150.830032349428,18.5820133875195,105,51.9914434628026,155,20.6180544108794,-105,-51.9914434628026,0,0,0,0,0,
-149.075945928396,17.7089487635494,105,51.9914434628026,155,20.7175188366779,-105,-51.9914434628026,0,0,0,0,0,
-147.539108184171,18.4233487048993,105,51.9914434628027,154.028566706164,21.0398725354665,-105,-51.9914434628026,0,0,0,0,0,
-142.231008660748,19.6177054061274,105,51.9914434628026,149.730749588223,22.7697178486841,-105,-51.9914434628026,0,0,0,0,0,
-138.211996480026,23.1186436648374,105,51.9914434628027,143.538850084421,25.3181208155642,-105,-51.9914434628026,0,0,0,0,0,
-134.010422408759,27.7399309105481,105,51.9914434628026,137.192709661255,29.0573386572624,-105,-51.9914434628026,0,0,0,0,0,
-128.719897145085,32.3565063058193,105,51.9914434628027,131.621557201296,33.7833046825947,-105,-51.9914434628026,0,0,0,0,0,
-125.763858408176,37.3823196850913,105,51.9914434628026,127.050757885437,38.4896485655304,-105,-51.9914434628027,0,0,0,0,0,
-121.411042060657,43.0383718479326,100.531923015561,51.9914434628026,121.376951141338,44.5249196204773,-96.1400824755186,-51.9914434628026,0,0,0,0,0,
-117.060311344071,50.1358272599689,88.9746626463557,51.9914434628027,116.484174118947,51.7372517027675,-83.9242877954549,-51.9914434628027,0,0,0,0,0,
-111.991787385153,56.4545575548857,77.0523549538791,51.9914434628026,111.308010483069,58.0501566480602,-69.3155442072569,-51.9914434628027,0,0,0,0,0,
-106.695222198508,63.0193666018955,62.9442416450661,51.9914434628026,105.902252306594,64.9695481643655,-55.354798440617,-51.9914434628027,0,0,0,0,0,
-101.275758651911,68.2993737159406,47.6610540849499,51.9914434628026,98.4924477006279,70.2325316405669,-39.4180228949123,-51.9914434628027,0,0,0,0,0,
-97.2860163809682,74.5855319009748,37.010151097202,51.9914434628026,95.6194890987488,75.8289830991836,-27.6624838443888,-51.9914434628027,0,0,0,0,0,
-93.4488583911242,80.5478723533868,23.4110247718773,51.9914434628026,90.6000652262638,81.4863773870166,-15.3703431797623,-51.9914434628027,0,0,0,0,0,
-85.0692475653851,86.66592522229,10.582979969984,51.9914434628026,81.3569036983423,86.3859832820127,-0.228061050850855,-51.9914434628027,0,0,0,0,0,
-71.8307703912799,91.0085759162639,-6.98771599525751,51.9914434628026,69.8217219509099,90.8111925301652,14.7321456629892,-51.9914434628026,0,0,0,0,0,
-63.5354439279908,96.0551766314253,-19.470395786514,51.9914434628027,62.7210313912684,96.3820980288457,22.1529364052971,-51.9914434628026,0,0,0,0,0,
-56.3192364283677,101.340233744532,-31.6206533124683,51.9914434628026,56.3562051970369,101.164763080971,33.9834490025475,-51.9914434628026,0,0,0,0,0,
-46.2273603036539,105,-43.2382033735638,51.9914434628026,48.739080115095,106.743858395896,43.0557865284702,-51.9914434628026,0,0,0,0,0,
-37.1227977653518,105,-52.94836352136,51.9914434628026,42.841679879898,110,51.7722777393168,-51.9914434628026,0,0,0,0,0,
-30.7530343161718,105,-55.8514387181701,51.9914434628026,39.8504181755243,110,57.05341566133,-51.9914434628027,0,0,0,0,0,
-26.4286755695844,105,-53.0146139016967,51.9914434628027,38.9413363564458,110,56.5214575572189,-51.9914434628027,0,0,0,0,0,
-25.4940645640642,105,-49.6907301279577,51.9914434628027,39.8869603351482,110,54.2308137228454,-51.9914434628026,0,0,0,0,0,
-25.6375065419522,105,-48.9491231408849,51.9914434628027,41.2768898690479,110,54.0000427948329,-51.9914434628027,0,0,0,0,0,
-28.423353982312,105,-47.4204823879066,51.9914434628027,42.5454855334991,110,53.4641376629272,-51.9914434628027,0,0,0,0,0,
-32.3167388897825,105,-48.2254756147328,51.9914434628026,44.8402037808386,107.851774578448,50.1701375337505,-51.9914434628026,0,0,0,0,0,
-35.9562068187452,105,-45.3332691859414,51.9914434628026,44.532392736984,103.933981462564,46.7840514135526,-51.9914434628026,0,0,0,0,0,
-41.520237510101,101.346705986666,-44.1205229888199,51.9914434628027,47.4774373150614,98.9727306195428,42.7403175458466,-51.9914434628026,0,0,0,0,0,
-47.5621167975096,94.1427817365562,-33.8129330570545,51.9914434628026,50.2908263188678,93.1845151482029,33.4665058297242,-51.9914434628027,0,0,0,0,0,
-53.9374545944962,85.0374488876273,-20.1924337516877,51.9914434628027,54.6254444776817,84.2588929400879,22.4883597222632,-51.9914434628026,0,0,0,0,0,
-66.6160567524265,77.5242673530058,-6.49933939124727,51.9914434628027,64.9565635017217,77.5634483673417,9.17757899873187,-51.9914434628026,0,0,0,0,0,
-80.6373649578181,70.896986070496,12.4007827640433,51.9914434628026,77.2290932580227,69.6930440948599,-7.75273364705602,-51.9914434628027,0,0,0,0,0,
-89.408548628466,67.1820998808402,30.7215153059305,51.9914434628026,86.4536126071566,64.4500401465551,-23.1745108067302,-51.9914434628026,0,0,0,0,0,
-95.5603859417615,62.7158306087284,44.4402409979871,51.9914434628026,92.9211653740951,59.6586599321131,-36.6692375544571,-51.9914434628027,0,0,0,0,0,
-102.635522882807,56.8336311612237,55.5607199644222,51.9914434628026,100.911933053427,53.6558384641375,-48.2243105239054,-51.9914434628026,0,0,0,0,0,
-110.056466022706,51.9629932616084,65.5234553961381,51.9914434628026,109.468632214883,48.6707546951025,-59.0547673264169,-51.9914434628027,0,0,0,0,0,
-120.129542762313,45.9684849115675,76.7479222960081,51.9914434628026,119.688362525071,44.0208887608606,-72.6553424107586,-51.9914434628026,0,0,0,0,0,
-127.787563323723,41.2152813350468,88.7797403242789,51.9914434628026,128.624165777691,40.3122706566503,-85.7464931311938,-51.9914434628026,0,0,0,0,0,
-135.335171016459,36.8897838021714,100.630648334216,51.9914434628026,136.483847036521,36.0959036827141,-97.6713770159613,-51.9914434628026,0,0,0,0,0,
-139.948282507258,33.7940061222078,105,51.9914434628026,142.438932335867,33.9843349318786,-105,-51.9914434628026,0,0,0,0,0,
-146.964088643788,32.0409989059668,105,51.9914434628026,148.904472969638,32.2535365967791,-105,-51.9914434628026,0,0,0,0,0,
-151.375759587229,28.0405304650416,105,51.9914434628027,155,29.2719447660653,-105,-51.9914434628026,0,0,0,0,0,
-155,26.2359542933466,105,51.9914434628026,155,27.9530829406982,-105,-51.9914434628026,0,0,0,0,0,
-155,24.8751992228561,105,51.9914434628027,155,26.8367584560607,-105,-51.9914434628026,0,0,0,0,0,
-155,24.3599064240087,105,51.9914434628026,155,26.4985479872222,-105,-51.9914434628027,0,0,0,0,0,
-153.620972596042,24.0435433654801,105,51.9914434628027,155,26.902457509987,-105,-51.9914434628026,0,0,0,0,0,
-148.648266721856,25.7636125499053,105,51.9914434628026,153.189055559141,27.8905435077488,-105,-51.9914434628026,0,0,0,0,0,
-140.671757374353,29.40369184757,105,51.9914434628026,145.297803358245,30.5365362227277,-105,-51.9914434628027,0,0,0,0,0,
-133.350338502509,34.6373165166576,105,51.9914434628026,136.552254150852,35.1689594672224,-105,-51.9914434628027,0,0,0,0,0,
-127.88199810021,41.1288881519171,105,51.9914434628026,130.03084126423,41.1308730023061,-105,-51.9914434628027,0,0,0,0,0,
-124.062921208408,49.4471076060059,99.4945863607686,51.9914434628026,125.63205637716,49.440153670804,-97.0968407761182,-51.9914434628026,0,0,0,0,0,
-117.142520132548,56.4073046547292,84.769334833295,51.9914434628026,118.408851347194,56.4353362098798,-81.8913793609739,-51.9914434628026,0,0,0,0,0,
-111.647210015084,65.1970623948845,69.0590319491884,51.9914434628027,112.139827481737,65.1280572232541,-65.4202998232908,-51.9914434628026,0,0,0,0,0,
-109.064419676532,75.2200717821245,56.1595627641812,51.9914434628027,108.886352257316,75.1622272672695,-52.0772496242793,-51.9914434628026,0,0,0,0,0,
-106.217712035591,84.2303776981203,44.1673599915107,51.9914434628027,106.588880950565,83.4299662533126,-38.0429921835448,-51.9914434628026,0,0,0,0,0,
-102.839287338178,88.8435294270854,21.7114936922492,51.9914434628026,102.138855213066,88.5925844233503,-17.5674139239388,-51.9914434628027,0,0,0,0,0,
-90.3236030571192,91.8584641902794,-9.96111816734449,51.9914434628026,89.7651947174561,91.7466373210864,12.5205754216577,-51.9914434628026,0,0,0,0,0,
-75.1347707904914,97.4439239988368,-37.4402260731574,51.9914434628026,75.6765694822333,97.2082256553069,37.3563678278968,-51.9914434628027,0,0,0,0,0,
-62.6501238266777,102.890661438659,-50.8896629412785,51.9914434628027,66.3945508982094,99.9266865681972,49.9932875502464,-51.9914434628026,0,0,0,0,0,
-55.58379077845,105,-59.7993007680792,51.9914434628027,61.5928060622614,103.841122444455,57.7547889324252,-51.9914434628027,0,0,0,0,0,
-49.0593391121029,105,-62.4392991020294,51.9914434628026,56.1695497576794,107.580828397747,61.4570816990112,-51.9914434628027,0,0,0,0,0,
-43.6551581490863,105,-61.6504095336774,51.9914434628027,53.0926373288695,109.741287205436,63.1719450978856,-51.9914434628027,0,0,0,0,0,
-38.4814579282247,105,-63.6355196472409,51.9914434628027,50.4716665178912,110,67.847578435827,-51.9914434628027,0,0,0,0,0,
-36.2056523663689,105,-61.2563014369212,51.9914434628026,49.7773263356324,110,66.721368214059,-51.9914434628026,0,0,0,0,0,
-37.0610158321548,105,-58.4840661886621,51.9914434628026,50.3964243102184,109.572492780071,66.5297671424214,-51.9914434628026,0,0,0,0,0,
-38.6844760295061,105,-57.7385085330894,51.9914434628026,51.6913564475308,106.253954788955,65.163220260794,-51.9914434628026,0,0,0,0,0,
-41.6619173898752,105,-58.074580560759,51.9914434628027,54.7411070396313,102.272677036116,61.6700375578472,-51.9914434628026,0,0,0,0,0,
-47.356048807302,100.949277640302,-54.3708423686566,51.9914434628026,57.4150161996843,96.58111944448,55.8843587531108,-51.9914434628027,0,0,0,0,0,
-54.5357038270496,94.1592721626405,-45.9278863742254,51.9914434628027,63.1072879926069,91.0452363290682,47.3871537364272,-51.9914434628026,0,0,0,0,0,
-64.603648717459,87.3657030379656,-36.4150939190594,51.9914434628026,71.1895742608742,84.9310057045321,38.1139075963778,-51.9914434628026,0,0,0,0,0,
-79.9582599623468,81.1307815598017,-18.6262291736781,51.9914434628026,84.5460197891812,79.5895080080656,20.6414827210505,-51.9914434628027,0,0,0,0,0,
-92.4241409271611,78.3728065531753,3.7134088508135,51.9914434628027,96.3131500870602,75.4278887326171,-2.40357671102731,-51.9914434628026,0,0,0,0,0,
-98.740767813415,73.9989118692378,28.0424133573077,51.9914434628026,101.713522278237,70.3689062886628,-26.3859251905326,-51.9914434628026,0,0,0,0,0,
-102.304282927278,67.9239803954817,45.8528560968301,51.9914434628026,104.831135653527,63.0414842071713,-42.1347800827857,-51.9914434628026,0,0,0,0,0,
-107.152933455344,61.0247187435356,58.4782433290886,51.9914434628027,110.363509526046,55.1217286423942,-53.2995948151637,-51.9914434628026,0,0,0,0,0,
-111.511603951098,51.8547458703209,64.2511589893978,51.9914434628026,114.643119753227,44.2062932380249,-59.6077402851749,-51.9914434628026,0,0,0,0,0,
-118.840117999503,43.3576859913421,70.5783435606865,51.9914434628026,124.367679424742,33.5368241692746,-68.8190615030624,-51.9914434628025,0,0,0,0,0,
-126.242296279119,35.7918937658352,77.101749966182,51.9914434628026,133.671565586853,26.3260503610219,-79.5953093000379,-51.9914434628026,0,0,0,0,0,
-134.630875245442,34.3870503103357,86.5526605400726,51.9914434628026,142.500917182105,22.1461041628512,-89.9503197372601,-51.9914434628026,0,0,0,0,0,
-146.543313854196,33.4638319142731,98.921483604498,51.9914434628026,153.720062850337,21.057400753636,-104.056468198897,-51.9914434628026,0,0,0,0,0,
-154.356973079227,33.3993854038166,105,51.9914434628026,155,20.9108801677709,-105,-51.9914434628026,0,0,0,0,0,
-155,33.6194640020997,105,51.9914434628026,155,21.0462993559899,-105,-51.9914434628027,0,0,0,0,0,
-155,34.2877158612109,105,51.9914434628026,155,22.2296119462749,-105,-51.9914434628027,0,0,0,0,0,
-155,33.9600557586942,105,51.9914434628026,155,22.4979609155266,-105,-51.9914434628027,0,0,0,0,0,
-155,32.8481900123002,105,51.9914434628026,155,22.0041244294311,-105,-51.9914434628026,0,0,0,0,0,
-155,32.7276412680678,105,51.9914434628026,155,22.3369602341131,-105,-51.9914434628026,0,0,0,0,0,
-155,31.4073304845805,105,51.9914434628026,155,21.8762272630172,-105,-51.9914434628025,0,0,0,0,0,
-155,32.1549462799231,105,51.9914434628026,155,23.2854362245975,-105,-51.9914434628026,0,0,0,0,0,
-148.889549417141,33.8192392437338,105,51.9914434628026,147.949494425083,26.3496869030502,-105,-51.9914434628026,0,0,0,0,0,
-139.658957049179,35.6352378909823,105,51.9914434628026,137.405564406394,29.6937685537233,-97.8881026385036,-51.9914434628026,0,0,0,0,0,
-130.937614642822,39.8913322037468,93.4110516202954,51.9914434628026,128.294911818681,34.4889236995388,-86.2607524547939,-51.9914434628027,0,0,0,0,0,
-124.772580124637,47.7563695742436,84.0133503359381,51.9914434628026,123.003578999359,42.6203349820411,-76.4250933090843,-51.9914434628026,0,0,0,0,0,
-117.994319270526,54.3998317497743,72.446576201937,51.9914434628027,115.971660878836,50.7133871868197,-64.7156467558068,-51.9914434628026,0,0,0,0,0,
-113.575961699827,62.2072731632462,60.7161042500089,51.9914434628027,112.084416944652,60.3676374287179,-56.0184804007989,-51.9914434628027,0,0,0,0,0,
-108.522396362171,71.3815781388469,48.9973373284038,51.9914434628027,109.061785353363,70.4240943949988,-45.6708278241737,-51.9914434628026,0,0,0,0,0,
-106.360656786736,80.6720380127743,37.441769063704,51.9914434628026,107.080419423719,79.760441709532,-34.132134533066,-51.9914434628026,0,0,0,0,0,
-103.514126499054,87.4886911785118,22.1513673383228,51.9914434628026,105.185588216911,86.9360468561045,-21.3756407343033,-51.9914434628026,0,0,0,0,0,
-90.7051962158026,91.2167274541353,-4.45531777583969,51.9914434628026,97.2342082767607,90.7054619162576,-1.0126227853128,-51.9914434628027,0,0,0,0,0,
-76.1486067407468,97.1584979419623,-27.5027408244948,51.9914434628026,82.7703487349767,94.1195209350877,23.7833319601198,-51.9914434628027,0,0,0,0,0,
-63.2698154639439,102.267649139998,-39.1821491225128,51.9914434628026,71.8029589202183,97.6475501285737,37.512750493686,-51.9914434628027,0,0,0,0,0,
-55.6491926312016,105,-51.4623297258447,51.9914434628026,64.8165689616709,101.552822597309,50.4826382550125,-51.9914434628027,0,0,0,0,0,
-47.5363734972792,105,-56.6426471988373,51.9914434628027,57.7336066271192,105.898952915328,58.1151214470336,-51.9914434628026,0,0,0,0,0,
-41.6765240545892,105,-55.568931047634,51.9914434628027,51.5619857148263,108.270785833229,60.174609464999,-51.9914434628026,0,0,0,0,0,
-34.4153967980608,105,-55.7725577195221,51.9914434628027,45.4144933418682,110,61.8604318465391,-51.9914434628027,0,0,0,0,0,
-31.9591518116035,105,-53.955879290467,51.9914434628027,44.1799955464138,110,61.3585792042149,-51.9914434628027,0,0,0,0,0,
-30.9004565026168,105,-52.5295571198305,51.9914434628027,43.7385025075865,110,60.8804568998408,-51.9914434628027,0,0,0,0,0,
-32.0407017939948,105,-50.2891990170246,51.9914434628027,44.0399442552082,110,61.0217351827821,-51.9914434628027,0,0,0,0,0,
-32.8309269581235,105,-53.1601084741829,51.9914434628027,45.18310770846,110,61.6247910825256,-51.9914434628027,0,0,0,0,0,
-37.9455968195606,105,-53.0646465080748,51.9914434628026,48.6399908778608,108.102113629924,60.2245781718673,-51.9914434628027,0,0,0,0,0,
-43.5638309175809,105,-52.2701655831198,51.9914434628027,53.2984861113772,103.569536354774,57.5536649344528,-51.9914434628026,0,0,0,0,0,
-51.9852128123788,98.8612598845591,-45.0484268105777,51.9914434628026,59.5290556288607,97.4067173283172,49.2446088294754,-51.9914434628027,0,0,0,0,0,
-60.8480033556972,93.1953622658015,-35.9403058723424,51.9914434628026,66.93109264038,92.265494036415,40.5196831573286,-51.9914434628026,0,0,0,0,0,
-71.7516795358183,87.717435759487,-23.833966668292,51.9914434628026,77.2986164912201,87.6655113390305,26.3818684974226,-51.9914434628026,0,0,0,0,0,
-88.5153322286898,83.9242138293897,-3.97954288066397,51.9914434628026,92.5203960498994,84.4377918743929,6.8326922665255,-51.9914434628026,0,0,0,0,0,
-98.9327867732801,82.1450684631454,22.0877884271592,51.9914434628027,102.156426051975,82.8983223955315,-19.172030725012,-51.9914434628027,0,0,0,0,0,
-102.874844182833,77.4862098001887,44.3249955113571,51.9914434628026,105.183754245286,77.0551914468891,-39.1554212597191,-51.9914434628027,0,0,0,0,0,
-104.794028913247,68.0501834180765,55.2070170574883,51.9914434628026,106.138592951519,68.3897317305397,-52.1442672833248,-51.9914434628026,0,0,0,0,0,
-107.66827816682,59.5644238604589,61.841002343034,51.9914434628026,108.372461357007,59.8646193672124,-58.4086442815326,-51.9914434628027,0,0,0,0,0,
-112.757823147883,48.4939781207611,66.1308714973153,51.9914434628027,111.932209420405,49.8500992303255,-63.7448144344045,-51.9914434628026,0,0,0,0,0,
-122.590968283916,38.7331268792158,75.38044712435,51.9914434628026,120.181764489386,40.5064752789599,-71.187248035809,-51.9914434628026,0,0,0,0,0,
-133.796241946672,32.4384155293612,83.145865089997,51.9914434628026,127.774221974686,33.6782931200096,-77.731210686386,-51.9914434628026,0,0,0,0,0,
-139.279741413176,28.9143785922707,90.5547716905872,51.9914434628027,135.553019168111,31.2707647653329,-86.5699441490801,-51.9914434628026,0,0,0,0,0,
-147.054116953298,25.0925265870932,98.8383285248428,51.9914434628026,144.392179831138,28.5494481291431,-97.4588586596461,-51.9914434628026,0,0,0,0,0,
-152.270115936896,23.49953599519,105,51.9914434628026,155,29.1750932161641,-105,-51.9914434628026,0,0,0,0,0,
-155,21.3704514940773,105,51.9914434628026,155,27.4968827439057,-105,-51.9914434628027,0,0,0,0,0,
-155,20.9990960655009,105,51.9914434628026,155,28.1346064888599,-105,-51.9914434628026,0,0,0,0,0,
-155,20.2781295509598,105,51.9914434628026,155,28.6691052999432,-105,-51.9914434628027,0,0,0,0,0,
-155,19.6919045194846,105,51.9914434628026,155,28.3713328682689,-105,-51.9914434628026,0,0,0,0,0,
-155,19.1151582649275,105,51.9914434628025,155,27.6131045469101,-105,-51.9914434628027,0,0,0,0,0,
-155,19.1886894859744,105,51.9914434628027,155,27.8873212395579,-105,-51.9914434628026,0,0,0,0,0,
-154.4042975397,20.2828185757213,105,51.9914434628026,155,27.1484748268113,-105,-51.9914434628026,0,0,0,0,0,
-144.766616137168,22.2291911905984,105,51.9914434628026,155,27.420563162011,-105,-51.9914434628026,0,0,0,0,0,
-138.182057799822,25.606178246121,105,51.9914434628026,149.198579121283,29.4654365254592,-105,-51.9914434628026,0,0,0,0,0,
-129.425068273363,30.1316615799917,101.197621846304,51.9914434628025,139.350538354867,32.2219824128664,-102.955356800788,-51.9914434628026,0,0,0,0,0,
-125.128789627879,36.0689307154702,92.0375560108287,51.9914434628026,131.434640634271,37.3943120889364,-92.1445014898063,-51.9914434628026,0,0,0,0,0,
-121.041344095871,44.1510929783,83.5392815738652,51.9914434628026,123.860901443565,44.3975916149166,-82.42749960388,-51.9914434628026,0,0,0,0,0,
-113.272076906946,51.5253076153286,71.314846385305,51.9914434628026,115.58610492925,50.9553801632558,-69.6547445688541,-51.9914434628026,0,0,0,0,0,
-109.397201021816,61.8247977909857,62.74995597636,51.9914434628026,110.863878453675,59.6526707225771,-57.8649959212306,-51.9914434628027,0,0,0,0,0,
-107.668053626371,72.7355779521751,53.354752267133,51.9914434628026,108.815854936586,69.2658348917876,-45.8477490704967,-51.9914434628026,0,0,0,0,0,
-106.143719505577,81.9281654733961,42.1760122808109,51.9914434628026,105.937809642357,79.1346657221678,-36.3981045638778,-51.9914434628027,0,0,0,0,0,
-105.174833549553,87.5740238480026,19.9471649041427,51.9914434628027,103.084752841636,84.1306067782442,-11.7516962490671,-51.9914434628027,0,0,0,0,0,
-108.133269036039,91.4048477988717,19.2396069920423,51.9914434628026,106.765641737601,86.6531818396826,-9.16263258244519,-51.9914434628026,0,0,0,0,0,
-109.204477867882,90.789361890637,19.5766910470421,51.9914434628027,107.620804697609,87.0919713889234,-14.19208861274,-51.9914434628026,0,0,0,0,0,
-108.843050531167,90.2235976642984,24.8827913752108,51.9914434628026,107.637039579062,85.3876211948654,-19.8130834990507,-51.9914434628027,0,0,0,0,0,
-108.616952467167,88.6945749431662,27.9444741994121,51.9914434628027,107.560023257249,84.1415846094278,-25.286579837763,-51.9914434628027,0,0,0,0,0,
-108.227584905763,88.0528360273691,30.6572980450047,51.9914434628027,107.956553532585,83.5030265398862,-28.167489065378,-51.9914434628027,0,0,0,0,0,
-108.331127930216,87.1117986220015,33.5901112890863,51.9914434628027,108.186568684199,82.7600464591267,-31.0555712610415,-51.9914434628026,0,0,0,0,0,
-108.097781019259,85.8966119029993,36.5181246397619,51.9914434628026,107.729881924438,82.8066307446047,-36.0592567364041,-51.9914434628026,0,0,0,0,0,
-107.202875236571,85.19826349563,41.6485570992804,51.9914434628026,108.059349500008,81.7601718402345,-39.1131158665622,-51.9914434628026,0,0,0,0,0,
-106.455077241591,83.3912012125522,47.1152378666811,51.9914434628027,107.711612342019,80.2587272232113,-44.6513393591432,-51.9914434628026,0,0,0,0,0,
-105.247483639469,79.7253171751484,50.1555991812463,51.9914434628027,106.613793784942,76.8000373094943,-47.7039807782128,-51.9914434628027,0,0,0,0,0,
-104.593844643153,76.2201078871933,53.2678456912311,51.9914434628026,106.05857816149,73.3865320503056,-50.8865151590699,-51.9914434628026,0,0,0,0,0,
-104.293692042806,72.3257157811282,56.5705024918957,51.9914434628027,106.097282814679,69.5384814042997,-54.4589343567143,-51.9914434628027,0,0,0,0,0,
-102.713793922856,68.612750369117,58.8553579817802,51.9914434628026,104.759604704577,65.7385618546709,-56.9627327238045,-51.9914434628026,0,0,0,0,0,
-102.650408240618,64.3286759124434,62.1566016988256,51.9914434628027,105.669449742704,60.9707964038247,-58.6109852805499,-51.9914434628026,0,0,0,0,0,
-103.681978499034,60.2664598994952,66.2707274536281,51.9914434628026,106.67943067094,57.0522981994802,-62.8241587468449,-51.9914434628027,0,0,0,0,0,
-106.585763077619,56.8060391502447,72.021852001841,51.9914434628026,110.186181228283,53.8609162712449,-69.2355300820037,-51.9914434628026,0,0,0,0,0,
-108.544777819138,52.0525891166661,74.6877772016833,51.9914434628026,111.529569287025,49.285419663637,-74.0857849200738,-51.9914434628027,0,0,0,0,0,
-111.317925305569,47.8788231443611,80.8075385598812,51.9914434628026,115.624421548825,45.1758849781586,-78.9844093412935,-51.9914434628027,0,0,0,0,0,
-113.36557869966,43.3522991441962,86.3230166048356,51.9914434628026,118.043390791608,40.8979330411571,-84.9516439039072,-51.9914434628027,0,0,0,0,0,
-114.735088600592,39.0500041184975,91.0371848519284,51.9914434628027,121.734750875722,36.6944402695336,-89.5513411220089,-51.9914434628026,0,0,0,0,0,
-116.220013252002,35.5538652506507,95.6987076857414,51.9914434628026,123.151005173159,33.8916871151211,-96.0138314709027,-51.9914434628026,0,0,0,0,0,
-118.277212643133,33.1967579758147,102.794503377853,51.9914434628027,126.696197489787,31.6939282177188,-102.432512104818,-51.9914434628026,0,0,0,0,0,
-118.217088619995,29.7211733098262,105,51.9914434628026,129.053375233691,28.3403361757046,-105,-51.9914434628026,0,0,0,0,0,
-118.659743598994,26.2441678511566,105,51.9914434628026,130.515585655871,25.4922948001176,-105,-51.9914434628026,0,0,0,0,0,
-121.153108345306,23.3818465739629,105,51.9914434628026,134.116993899495,23.1039967726571,-105,-51.9914434628026,0,0,0,0,0,
-121.560412825498,20.0436530461691,105,51.9914434628026,137.947512639687,20.6961333848217,-105,-51.9914434628026,0,0,0,0,0,
